COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_95th,TOTAL_IQR,TOTAL_RoC,TOTAL_REPEATED,TOTAL_IF,TOTAL_RSD,TOTAL_FLAGGED,NEGATIVE_RATIO,ZERO_RATIO,DISCHARGE_RATIO,IQR_RATIO,RoC_RATIO,REPEATED_RATIO,IF_RATIO,RSD_RATIO,TOTAL_IR_RECORDS,TOTAL_IR_NEGATIVE,TOTAL_IR_ZERO,TOTAL_IR_95th,TOTAL_IR_IQR,TOTAL_IR_RoC,TOTAL_IR_REPEATED,TOTAL_IR_IF,TOTAL_IR_RSD,TOTAL_IR_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,DISCHARGE_IR_RATIO,IQR_IR_RATIO,RoC_IR_RATIO,REPEATED_IR_RATIO,IF_IR_RATIO,RSD_IR_RATIO,TOTAL_NIR_RECORDS,TOTAL_NIR_NEGATIVE,TOTAL_NIR_ZERO,TOTAL_NIR_95th,TOTAL_NIR_IQR,TOTAL_NIR_RoC,TOTAL_NIR_REPEATED,TOTAL_NIR_IF,TOTAL_NIR_RSD,TOTAL_NIR_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,DISCHARGE_NIR_RATIO,IQR_NIR_RATIO,RoC_NIR_RATIO,REPEATED_NIR_RATIO,IF_NIR_RATIO,RSD_NIR_RATIO,TOTAL_IR_FLAGGED_RATIO,TOTAL_NIR_FLAGGED_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NO_FLAG,TOTAL_IR_NO_FLAG,TOTAL_NIR_NO_FLAG,TOTAL_NO_FLAG_RATIO,TOTAL_IR_NO_FLAG_RATIO,TOTAL_NIR_NO_FLAG_RATIO
SEVIER_DL           ,Sevier River Dataloggers,11279,RUBY`S INN                                                                      ,Ruby's Inn                              ,Meter at Ruby's Inn coming off Tropic Eastfork Pipeline                                                                                                                                                 ,Conveyance,1,11279,SEVIER RIVER                                                ,Observational,Mccrometer Procomm GO               ,FLOWMETER   ,A,37.67592031,-112.1604386,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11279,2,2024,2025,91,0,91,0,0,0,0,0,0,91,0,100,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,88,0,88,0,0,0,0,0,0,88,0,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0
EMERY               ,Emery County,11283,FLOW - POVERTY FLAT PIPELINE                                                    ,13681,                                                                                                                                                                                                        ,Conveyance,1,11283,COTTONWOOD CREEK                                            ,Observational,Inline meter                        ,DIGITAL     ,A,39.2761176,-111.1803131,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11283,2,2024,2025,106,0,104,1,0,0,0,0,0,105,0,99.04761904761905,0.9523809523809524,0,0,0,0,0,8,0,7,1,0,0,0,0,0,8,0,87.5,12.5,0,0,0,0,0,98,0,97,0,0,0,0,0,0,97,0,100,0,0,0,0,0,0,100,98.98,99.06,1,0,1,0.943396226,0,1.020408163
EMERY               ,Emery County,11285,FLOW-UPPER MAMMOTH PIPELINE                                                     ,11522,CCCIC - UPPER MAMMOTH PIPELINE                                                                                                                                                                          ,Conveyance,1,11285,COTTONWOOD CREEK                                            ,Observational,                                    ,DIGITAL     ,A,39.23483207,-111.086774,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11285,1,2025,2025,98,0,96,1,0,1,0,0,0,98,0,97.95918367346938,1.0204081632653061,0,1.0204081632653061,0,0,0,8,0,6,1,0,1,0,0,0,8,0,75,12.5,0,12.5,0,0,0,90,0,90,0,0,0,0,0,0,90,0,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0
UINTA_RIVER_DL      ,Loggernet collection system for Uinta River Sites run by Water Rights,11298,LAPOINT RESERVOIR RELEASE                                                       ,Lapoint Reservoir Release               ,"Release from Lapoint Reservoir, can run flow in and out of reservoir through this line                                                                                                                  ",Reservoir Release,1,11298,UINTA AND WHITEROCKS RIVERS                                 ,Observational,Badger Meter Ultrasonic Meter       ,,A,40.42800844,-109.8069409,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11298,1,2025,2025,53,0,52,0,52,0,0,0,0,52,0,100,0,100,0,0,0,0,5,0,4,0,4,0,0,0,0,4,0,100,0,100,0,0,0,0,48,0,48,0,48,0,0,0,0,48,0,100,0,100,0,0,0,0,80,100,98.11,1,1,0,1.886792453,20,0
UINTAH              ,Uintah Water Conservancy District,11299,COTTONWOOD RESERVOIR (UINTA) CONTENTS                                           ,10647,                                                                                                                                                                                                        ,Reservoir,1,11299,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.35342343,-109.7890703,Scrape,,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11299,1,2025,2025,94,0,0,5,0,0,0,5,0,10,0,0,50,0,0,0,50,0,9,0,0,5,0,0,0,0,0,5,0,0,100,0,0,0,0,0,85,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,100,0,55.56,5.88,10.64,84,4,80,89.36170213,44.44444444,94.11764706
USGS                ,USGS Gage,11304,USGS SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO                                ,9378170,"USGS SOUTH CREEK ABOVE RESERVOIR NEAR MONTICELLO, UT                                                                                                                                                    ",Stream,1,11304,BLUE MOUNTAIN                                               ,Observational,                                    ,,A,37.84669896,-109.3695645,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11304,2,2024,2025,427,0,98,17,62,0,41,14,0,205,0,47.80487804878049,8.292682926829269,30.24390243902439,0,20,6.829268292682928,0,190,0,0,17,61,0,7,12,0,71,0,0,23.943661971830984,85.91549295774648,0,9.859154929577464,16.901408450704224,0,237,0,98,0,1,0,34,2,0,134,0,73.13432835820896,0,0.7462686567164178,0,25.37313432835821,1.4925373134328357,0,37.37,56.54,48.01,222,119,103,51.99063232,62.63157895,43.45991561
USGS                ,USGS Gage,11311,"PRICE RIVER BELOW GOLF COURSE NEAR HELPER, UT (USGS)                            ",09313520                                ,                                                                                                                                                                                                        ,Stream,1,11311,PRICE RIVER                                                 ,Observational,USGS bubbler                        ,,A,39.63742887,-110.857693,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11311,1,2025,2025,57,0,0,3,0,0,0,3,0,4,0,0,75,0,0,0,75,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,3,0,4,0,0,75,0,0,0,75,0,0,8,7.02,53,7,46,92.98245614,100,92
USGS                ,USGS Gage,11324,"USGS SOUTH FK OGDEN R BL CAUSEY RES NR HUNTSVILLE, UT                           ",10137300,"This station is part of the USBR-USGS GSL Basin Agreement added on March 4, 2025 by Adel Abdallah                                                                                                       ",Stream,1,11324,USGS GAGES                                                  ,Observational,                                    ,,A,41.29614662,-111.591405,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11324,2,2024,2025,196,0,0,8,19,0,75,10,0,96,0,0,8.333333333333332,19.791666666666664,0,78.125,10.416666666666668,0,20,0,0,5,7,0,5,5,0,12,0,0,41.66666666666667,58.333333333333336,0,41.66666666666667,41.66666666666667,0,176,0,0,3,12,0,70,5,0,84,0,0,3.571428571428571,14.285714285714285,0,83.33333333333334,5.952380952380952,0,60,47.73,48.98,100,8,92,51.02040816,40,52.27272727
USGS                ,USGS Gage,11325,"USGS WEBER RIVER AT MORGAN, UT                                                  ",10133550,gage installs part of the USBR-USGS GSL Basin AgreementPB:3/6/25                                                                                                                                        ,Stream,1,11325,USGS GAGES                                                  ,Observational,                                    ,,A,41.04035498,-111.6654773,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11325,2,2024,2025,132,0,0,7,9,0,0,7,0,12,0,0,58.333333333333336,75,0,0,58.333333333333336,0,7,0,0,1,2,0,0,1,0,3,0,0,33.33333333333333,66.66666666666666,0,0,33.33333333333333,0,125,0,0,6,7,0,0,6,0,9,0,0,66.66666666666666,77.77777777777779,0,0,66.66666666666666,0,42.86,7.2,9.09,120,4,116,90.90909091,57.14285714,92.8
USGS                ,USGS Gage,11326,"USGS LOST CREEK AT DEVILS SLIDE, UT                                             ",10133000, gage installs that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/05/25.                                                                                                  ,Stream,1,11326,USGS GAGES                                                  ,Observational,                                    ,,A,41.06063275,-111.534544,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11326,1,2025,2025,22,0,0,2,0,0,0,2,0,3,0,0,66.66666666666666,0,0,0,66.66666666666666,0,6,0,0,1,0,0,0,1,0,1,0,0,100,0,0,0,100,0,16,0,0,1,0,0,0,1,0,2,0,0,50,0,0,0,50,0,16.67,12.5,13.64,19,5,14,86.36363636,83.33333333,87.5
USGS                ,USGS Gage,11327,"USGS NORTH FORK WEBER RIVER NEAR HOOPER, UT                                     ",10141200,gage installs that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/05/25.                                                                                                   ,Stream,1,11327,USGS GAGES                                                  ,Observational,                                    ,,A,41.22134945,-112.1813354,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11327,2,2024,2025,133,0,0,7,14,1,0,7,0,14,0,0,50,100,7.142857142857142,0,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,7,14,1,0,7,0,14,0,0,50,100,7.142857142857142,0,50,0,0,11.11,10.53,119,7,112,89.47368421,100,88.88888889
USGS                ,USGS Gage,11328,"USGS SOUTH FORK WEBER RIVER NEAR HOOPER, UT                                     ",10141100,gage installs that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/05/25.                                                                                                   ,Stream,1,11328,USGS GAGES                                                  ,Observational,                                    ,,A,41.1785939,-112.1763771,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11328,1,2025,2025,29,1,0,2,0,0,0,2,0,3,33.33333333333333,0,66.66666666666666,0,0,0,66.66666666666666,0,6,0,0,2,0,0,0,2,0,2,0,0,100,0,0,0,100,0,23,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,33.33,4.35,10.34,26,4,22,89.65517241,66.66666667,95.65217391
USGS                ,USGS Gage,11329,"USGS HOWARD SLOUGH AT HOWARD SLOUGH WMA, NR HOOPER, UT                          ",10141410,gage install that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/06/25.                                                                                                    ,Stream,1,11329,USGS GAGES                                                  ,Observational,                                    ,,A,41.129455,-112.1452076,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11329,2,2024,2025,118,0,0,6,4,1,0,6,0,8,0,0,75,50,12.5,0,75,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,6,4,1,0,6,0,8,0,0,75,50,12.5,0,75,0,0,7.14,6.78,110,6,104,93.22033898,100,92.85714286
USGS                ,USGS Gage,11330,"USGS KAYS CREEK NEAR LAYTON, UT                                                 ",10141450,gage install that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/06/25.                                                                                                    ,Stream,1,11330,USGS GAGES                                                  ,Observational,                                    ,,A,41.04088,-111.9966577,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11330,1,2025,2025,35,0,0,2,4,1,0,2,0,5,0,0,40,80,20,0,40,0,6,0,0,0,1,0,0,0,0,1,0,0,0,100,0,0,0,0,29,0,0,2,3,1,0,2,0,4,0,0,50,75,25,0,50,0,16.67,13.79,14.29,30,5,25,85.71428571,83.33333333,86.20689655
USGS                ,USGS Gage,11331,"USGS JORDAN RIVER @ CUDAHY LANE NR SALT LAKE CITY, UT                           ",10172600,gage install that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/06/25.                                                                                                    ,Stream,1,11331,USGS GAGES                                                  ,Observational,                                    ,,A,40.84733836,-111.9540161,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11331,1,2025,2025,31,0,0,2,1,0,0,2,0,3,0,0,66.66666666666666,33.33333333333333,0,0,66.66666666666666,0,6,0,0,2,1,0,0,1,0,2,0,0,100,50,0,0,50,0,25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,100,0,33.33,4,9.68,28,4,24,90.32258065,66.66666667,96
USGS                ,USGS Gage,11332,USGS LEE CREEK NEAR MAGNA UT                                                    ,10172640,gage install that are part of the USBR-USGS GSL Basin Agreement. Added by Preston Benko on 03/06/25.                                                                                                    ,Stream,1,11332,USGS GAGES                                                  ,Observational,                                    ,,A,40.78084672,-112.1385827,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11332,1,2025,2025,35,0,0,2,3,0,0,2,0,3,0,0,66.66666666666666,100,0,0,66.66666666666666,0,6,0,0,1,1,0,0,1,0,1,0,0,100,100,0,0,100,0,29,0,0,1,2,0,0,1,0,2,0,0,50,100,0,0,50,0,16.67,6.9,8.57,32,5,27,91.42857143,83.33333333,93.10344828
UINTAH              ,Uintah Water Conservancy District,11333,BURTON DITCH PIPELINE                                                           ,10502,Burton Ditch flow                                                                                                                                                                                       ,Conveyance,1,11333,BRUSH CREEK                                                 ,Observational,Meter                               ,FLOWMETER   ,A,40.419429,-109.3698331,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11333,1,2025,2025,60,6,0,2,0,0,34,3,0,44,13.636363636363635,0,4.545454545454546,0,0,77.27272727272727,6.8181818181818175,0,9,1,0,2,0,0,0,3,0,5,20,0,40,0,0,0,60,0,51,5,0,0,0,0,34,0,0,39,12.82051282051282,0,0,0,0,87.17948717948718,0,0,55.56,76.47,73.33,16,4,12,26.66666667,44.44444444,23.52941176
LOWER_BEAR_DL       ,Lower Bear River Datalogger Collection,11335,CHESAPEAKE CLUB                                                                 ,Chesapeake Club                         ,"Bigfoot Sensor on 18"" pipe from Chesapeake Club Pump                                                                                                                                                    ",,1,11335,LOWER BEAR RIVER - BOX ELDER                                ,Observational,Bigfoot Velocity and Depth Sensor   ,,A,41.50619076,-112.1406893,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=11335,1,2025,2025,9,0,9,0,0,0,0,0,0,9,0,100,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0
